split_seed,split_role,position,experiment_id
19,acquisition_pool,11,Q035
19,acquisition_pool,12,Q036
19,acquisition_pool,13,Q037
19,acquisition_pool,14,Q038
19,acquisition_pool,15,Q041
19,acquisition_pool,16,Q045
19,acquisition_pool,17,Q047
19,acquisition_pool,18,Q048
19,acquisition_pool,19,Q054
19,acquisition_pool,20,Q058
19,acquisition_pool,21,Q060
19,acquisition_pool,22,Q061
19,acquisition_pool,23,Q063
19,acquisition_pool,24,Q067
19,acquisition_pool,25,Q070
19,acquisition_pool,26,Q071
19,acquisition_pool,27,Q075
19,acquisition_pool,28,Q076
19,acquisition_pool,29,Q081
19,acquisition_pool,30,Q082
19,acquisition_pool,31,Q084
19,acquisition_pool,32,Q086
19,acquisition_pool,33,Q087
19,acquisition_pool,34,Q088
19,acquisition_pool,35,Q089
19,acquisition_pool,36,Q090
19,acquisition_pool,37,Q091
19,acquisition_pool,38,Q093
19,acquisition_pool,39,Q095
19,test,0,Q003
19,test,1,Q009
19,test,2,Q010
19,test,3,Q012
19,test,4,Q013
19,test,5,Q014
19,test,6,Q015
19,test,7,Q021
19,test,8,Q023
19,test,9,Q024
19,test,10,Q026
19,test,11,Q028
19,test,12,Q030
19,test,13,Q032
19,test,14,Q034
19,test,15,Q039
19,test,16,Q040
19,test,17,Q042
19,test,18,Q044
19,test,19,Q046
19,test,20,Q049
19,test,21,Q050
19,test,22,Q051
19,test,23,Q052
19,test,24,Q055
19,test,25,Q056
19,test,26,Q057
19,test,27,Q059
19,test,28,Q062
19,test,29,Q065
19,test,30,Q068
19,test,31,Q069
19,test,32,Q072
19,test,33,Q073
19,test,34,Q074
19,test,35,Q080
19,test,36,Q083
19,test,37,Q085
19,test,38,Q092
19,test,39,Q094
2,initial_train,0,Q008
2,initial_train,1,Q011
2,initial_train,2,Q015
2,initial_train,3,Q043
2,initial_train,4,Q049
2,initial_train,5,Q050
2,initial_train,6,Q053
2,initial_train,7,Q055
2,initial_train,8,Q060
2,initial_train,9,Q070
2,initial_train,10,Q074
2,initial_train,11,Q075
2,initial_train,12,Q080
2,initial_train,13,Q087
2,initial_train,14,Q095
2,acquisition_pool,0,Q004
2,acquisition_pool,1,Q005
2,acquisition_pool,2,Q006
2,acquisition_pool,3,Q007
2,acquisition_pool,4,Q009
2,acquisition_pool,5,Q010
2,acquisition_pool,6,Q012
2,acquisition_pool,7,Q013
2,acquisition_pool,8,Q014
2,acquisition_pool,9,Q016
2,acquisition_pool,10,Q019
2,acquisition_pool,11,Q020
2,acquisition_pool,12,Q021
2,acquisition_pool,13,Q022
2,acquisition_pool,14,Q024
2,acquisition_pool,15,Q026
2,acquisition_pool,16,Q027
2,acquisition_pool,17,Q033
2,acquisition_pool,18,Q034
2,acquisition_pool,19,Q035
2,acquisition_pool,20,Q036
2,acquisition_pool,21,Q039
2,acquisition_pool,22,Q041
2,acquisition_pool,23,Q042
2,acquisition_pool,24,Q046
2,acquisition_pool,25,Q052
2,acquisition_pool,26,Q054
2,acquisition_pool,27,Q056
2,acquisition_pool,28,Q062
2,acquisition_pool,29,Q064
2,acquisition_pool,30,Q069
2,acquisition_pool,31,Q071
2,acquisition_pool,32,Q072
2,acquisition_pool,33,Q077
2,acquisition_pool,34,Q079
2,acquisition_pool,35,Q081
2,acquisition_pool,36,Q082
2,acquisition_pool,37,Q085
2,acquisition_pool,38,Q090
2,acquisition_pool,39,Q093
2,test,0,Q001
2,test,1,Q002
2,test,2,Q003
2,test,3,Q017
2,test,4,Q018
2,test,5,Q023
2,test,6,Q025
2,test,7,Q028
2,test,8,Q029
2,test,9,Q030
2,test,10,Q031
2,test,11,Q032
2,test,12,Q037
2,test,13,Q038
2,test,14,Q040
2,test,15,Q044
2,test,16,Q045
2,test,17,Q047
2,test,18,Q048
2,test,19,Q051
2,test,20,Q057
2,test,21,Q058
2,test,22,Q059
2,test,23,Q061
2,test,24,Q063
2,test,25,Q065
2,test,26,Q066
2,test,27,Q067
2,test,28,Q068
2,test,29,Q073
2,test,30,Q076
2,test,31,Q078
2,test,32,Q083
2,test,33,Q084
2,test,34,Q086
2,test,35,Q088
2,test,36,Q089
2,test,37,Q091
2,test,38,Q092
2,test,39,Q094
3,initial_train,0,Q003
3,initial_train,1,Q024
3,initial_train,2,Q028
3,initial_train,3,Q029
3,initial_train,4,Q035
3,initial_train,5,Q045
3,initial_train,6,Q047
3,initial_train,7,Q049
3,initial_train,8,Q050
3,initial_train,9,Q069
3,initial_train,10,Q070
3,initial_train,11,Q077
3,initial_train,12,Q080
3,initial_train,13,Q091
3,initial_train,14,Q094
3,acquisition_pool,0,Q001
3,acquisition_pool,1,Q002
3,acquisition_pool,2,Q004
3,acquisition_pool,3,Q005
3,acquisition_pool,4,Q007
3,acquisition_pool,5,Q011
3,acquisition_pool,6,Q012
3,acquisition_pool,7,Q013
3,acquisition_pool,8,Q016
3,acquisition_pool,9,Q018
3,acquisition_pool,10,Q019
3,acquisition_pool,11,Q023
3,acquisition_pool,12,Q025
3,acquisition_pool,13,Q026
3,acquisition_pool,14,Q031
3,acquisition_pool,15,Q032
3,acquisition_pool,16,Q036
3,acquisition_pool,17,Q038
3,acquisition_pool,18,Q039
3,acquisition_pool,19,Q042
3,acquisition_pool,20,Q043
3,acquisition_pool,21,Q046
3,acquisition_pool,22,Q053
3,acquisition_pool,23,Q054
3,acquisition_pool,24,Q056
3,acquisition_pool,25,Q057
3,acquisition_pool,26,Q061
3,acquisition_pool,27,Q064
3,acquisition_pool,28,Q065
3,acquisition_pool,29,Q067
3,acquisition_pool,30,Q068
3,acquisition_pool,31,Q073
3,acquisition_pool,32,Q076
3,acquisition_pool,33,Q083
3,acquisition_pool,34,Q084
3,acquisition_pool,35,Q085
3,acquisition_pool,36,Q087
3,acquisition_pool,37,Q092
3,acquisition_pool,38,Q093
3,acquisition_pool,39,Q095
3,test,0,Q006
3,test,1,Q008
3,test,2,Q009
3,test,3,Q010
3,test,4,Q014
3,test,5,Q015
3,test,6,Q017
3,test,7,Q020
3,test,8,Q021
3,test,9,Q022
3,test,10,Q027
3,test,11,Q030
3,test,12,Q033
3,test,13,Q034
3,test,14,Q037
3,test,15,Q040
3,test,16,Q041
3,test,17,Q044
3,test,18,Q048
3,test,19,Q051
3,test,20,Q052
3,test,21,Q055
3,test,22,Q058
3,test,23,Q059
3,test,24,Q060
3,test,25,Q062
3,test,26,Q063
3,test,27,Q066
3,test,28,Q071
3,test,29,Q072
3,test,30,Q074
3,test,31,Q075
3,test,32,Q078
3,test,33,Q079
3,test,34,Q081
3,test,35,Q082
3,test,36,Q086
3,test,37,Q088
3,test,38,Q089
3,test,39,Q090
4,initial_train,0,Q001
4,initial_train,1,Q004
4,initial_train,2,Q008
4,initial_train,3,Q011
4,initial_train,4,Q013
4,initial_train,5,Q027
4,initial_train,6,Q032
4,initial_train,7,Q036
4,initial_train,8,Q040
4,initial_train,9,Q051
4,initial_train,10,Q057
4,initial_train,11,Q082
4,initial_train,12,Q085
4,initial_train,13,Q086
4,initial_train,14,Q090
4,acquisition_pool,0,Q002
4,acquisition_pool,1,Q003
4,acquisition_pool,2,Q006
4,acquisition_pool,3,Q009
4,acquisition_pool,4,Q012
4,acquisition_pool,5,Q014
4,acquisition_pool,6,Q015
4,acquisition_pool,7,Q017
4,acquisition_pool,8,Q019
4,acquisition_pool,9,Q022
4,acquisition_pool,10,Q028
4,acquisition_pool,11,Q031
4,acquisition_pool,12,Q033
4,acquisition_pool,13,Q034
4,acquisition_pool,14,Q037
4,acquisition_pool,15,Q038
4,acquisition_pool,16,Q039
4,acquisition_pool,17,Q041
4,acquisition_pool,18,Q042
4,acquisition_pool,19,Q043
4,acquisition_pool,20,Q044
4,acquisition_pool,21,Q045
4,acquisition_pool,22,Q046
4,acquisition_pool,23,Q047
4,acquisition_pool,24,Q050
4,acquisition_pool,25,Q053
4,acquisition_pool,26,Q058
4,acquisition_pool,27,Q059
4,acquisition_pool,28,Q060
4,acquisition_pool,29,Q062
4,acquisition_pool,30,Q065
4,acquisition_pool,31,Q066
4,acquisition_pool,32,Q072
4,acquisition_pool,33,Q073
4,acquisition_pool,34,Q074
4,acquisition_pool,35,Q078
4,acquisition_pool,36,Q083
4,acquisition_pool,37,Q088
4,acquisition_pool,38,Q089
4,acquisition_pool,39,Q092
4,test,0,Q005
4,test,1,Q007
4,test,2,Q010
4,test,3,Q016
4,test,4,Q018
4,test,5,Q020
4,test,6,Q021
4,test,7,Q023
4,test,8,Q024
4,test,9,Q025
4,test,10,Q026
4,test,11,Q029
4,test,12,Q030
4,test,13,Q035
4,test,14,Q048
4,test,15,Q049
4,test,16,Q052
4,test,17,Q054
4,test,18,Q055
4,test,19,Q056
4,test,20,Q061
4,test,21,Q063
4,test,22,Q064
4,test,23,Q067
4,test,24,Q068
4,test,25,Q069
4,test,26,Q070
4,test,27,Q071
4,test,28,Q075
4,test,29,Q076
4,test,30,Q077
4,test,31,Q079
4,test,32,Q080
4,test,33,Q081
4,test,34,Q084
4,test,35,Q087
4,test,36,Q091
4,test,37,Q093
4,test,38,Q094
4,test,39,Q095
5,initial_train,0,Q005
5,initial_train,1,Q010
5,initial_train,2,Q018
5,initial_train,3,Q030
5,initial_train,4,Q032
5,initial_train,5,Q040
5,initial_train,6,Q045
5,initial_train,7,Q047
5,initial_train,8,Q058
5,initial_train,9,Q066
5,initial_train,10,Q073
5,initial_train,11,Q083
5,initial_train,12,Q085
5,initial_train,13,Q087
5,initial_train,14,Q095
5,acquisition_pool,0,Q001
5,acquisition_pool,1,Q004
5,acquisition_pool,2,Q007
5,acquisition_pool,3,Q012
5,acquisition_pool,4,Q013
5,acquisition_pool,5,Q014
5,acquisition_pool,6,Q019
5,acquisition_pool,7,Q020
5,acquisition_pool,8,Q021
5,acquisition_pool,9,Q022
5,acquisition_pool,10,Q023
5,acquisition_pool,11,Q025
5,acquisition_pool,12,Q026
5,acquisition_pool,13,Q027
5,acquisition_pool,14,Q028
5,acquisition_pool,15,Q029
5,acquisition_pool,16,Q031
5,acquisition_pool,17,Q033
5,acquisition_pool,18,Q035
5,acquisition_pool,19,Q036
5,acquisition_pool,20,Q039
5,acquisition_pool,21,Q042
5,acquisition_pool,22,Q043
5,acquisition_pool,23,Q044
5,acquisition_pool,24,Q048
5,acquisition_pool,25,Q050
5,acquisition_pool,26,Q055
5,acquisition_pool,27,Q056
5,acquisition_pool,28,Q057
5,acquisition_pool,29,Q059
5,acquisition_pool,30,Q060
5,acquisition_pool,31,Q063
5,acquisition_pool,32,Q067
5,acquisition_pool,33,Q074
5,acquisition_pool,34,Q075
5,acquisition_pool,35,Q076
5,acquisition_pool,36,Q081
5,acquisition_pool,37,Q082
5,acquisition_pool,38,Q088
5,acquisition_pool,39,Q093
5,test,0,Q002
5,test,1,Q003
5,test,2,Q006
5,test,3,Q008
5,test,4,Q009
5,test,5,Q011
5,test,6,Q015
5,test,7,Q016
5,test,8,Q017
5,test,9,Q024
5,test,10,Q034
5,test,11,Q037
5,test,12,Q038
5,test,13,Q041
5,test,14,Q046
5,test,15,Q049
5,test,16,Q051
5,test,17,Q052
5,test,18,Q053
5,test,19,Q054
5,test,20,Q061
5,test,21,Q062
5,test,22,Q064
5,test,23,Q065
5,test,24,Q068
5,test,25,Q069
5,test,26,Q070
5,test,27,Q071
5,test,28,Q072
5,test,29,Q077
5,test,30,Q078
5,test,31,Q079
5,test,32,Q080
5,test,33,Q084
5,test,34,Q086
5,test,35,Q089
5,test,36,Q090
5,test,37,Q091
5,test,38,Q092
5,test,39,Q094
6,initial_train,0,Q007
6,initial_train,1,Q012
6,initial_train,2,Q031
6,initial_train,3,Q049
6,initial_train,4,Q055
6,initial_train,5,Q060
6,initial_train,6,Q063
6,initial_train,7,Q065
6,initial_train,8,Q067
6,initial_train,9,Q070
6,initial_train,10,Q079
6,initial_train,11,Q083
6,initial_train,12,Q091
6,initial_train,13,Q093
6,initial_train,14,Q094
6,acquisition_pool,0,Q002
6,acquisition_pool,1,Q003
6,acquisition_pool,2,Q004
6,acquisition_pool,3,Q005
6,acquisition_pool,4,Q006
6,acquisition_pool,5,Q009
6,acquisition_pool,6,Q010
6,acquisition_pool,7,Q014
6,acquisition_pool,8,Q017
6,acquisition_pool,9,Q019
6,acquisition_pool,10,Q024
6,acquisition_pool,11,Q026
6,acquisition_pool,12,Q027
6,acquisition_pool,13,Q028
6,acquisition_pool,14,Q029
6,acquisition_pool,15,Q032
6,acquisition_pool,16,Q035
6,acquisition_pool,17,Q037
6,acquisition_pool,18,Q038
6,acquisition_pool,19,Q041
6,acquisition_pool,20,Q045
6,acquisition_pool,21,Q048
6,acquisition_pool,22,Q051
6,acquisition_pool,23,Q052
6,acquisition_pool,24,Q053
6,acquisition_pool,25,Q057
6,acquisition_pool,26,Q058
6,acquisition_pool,27,Q059
6,acquisition_pool,28,Q064
6,acquisition_pool,29,Q066
6,acquisition_pool,30,Q069
6,acquisition_pool,31,Q071
6,acquisition_pool,32,Q073
6,acquisition_pool,33,Q075
6,acquisition_pool,34,Q076
6,acquisition_pool,35,Q080
6,acquisition_pool,36,Q081
6,acquisition_pool,37,Q085
6,acquisition_pool,38,Q089
6,acquisition_pool,39,Q095
6,test,0,Q001
6,test,1,Q008
6,test,2,Q011
6,test,3,Q013
6,test,4,Q015
6,test,5,Q016
6,test,6,Q018
6,test,7,Q020
6,test,8,Q021
6,test,9,Q022
6,test,10,Q023
6,test,11,Q025
6,test,12,Q030
6,test,13,Q033
6,test,14,Q034
6,test,15,Q036
6,test,16,Q039
6,test,17,Q040
6,test,18,Q042
6,test,19,Q043
6,test,20,Q044
6,test,21,Q046
6,test,22,Q047
6,test,23,Q050
6,test,24,Q054
6,test,25,Q056
6,test,26,Q061
6,test,27,Q062
6,test,28,Q068
6,test,29,Q072
6,test,30,Q074
6,test,31,Q077
6,test,32,Q078
6,test,33,Q082
6,test,34,Q084
6,test,35,Q086
6,test,36,Q087
6,test,37,Q088
6,test,38,Q090
6,test,39,Q092
7,initial_train,0,Q002
7,initial_train,1,Q003
7,initial_train,2,Q005
7,initial_train,3,Q011
7,initial_train,4,Q020
7,initial_train,5,Q024
7,initial_train,6,Q025
7,initial_train,7,Q029
7,initial_train,8,Q033
7,initial_train,9,Q041
7,initial_train,10,Q049
7,initial_train,11,Q055
7,initial_train,12,Q057
7,initial_train,13,Q088
7,initial_train,14,Q091
7,acquisition_pool,0,Q001
7,acquisition_pool,1,Q007
7,acquisition_pool,2,Q008
7,acquisition_pool,3,Q013
7,acquisition_pool,4,Q015
7,acquisition_pool,5,Q017
7,acquisition_pool,6,Q018
7,acquisition_pool,7,Q021
7,acquisition_pool,8,Q027
7,acquisition_pool,9,Q030
7,acquisition_pool,10,Q036
7,acquisition_pool,11,Q037
7,acquisition_pool,12,Q038
7,acquisition_pool,13,Q040
7,acquisition_pool,14,Q043
7,acquisition_pool,15,Q045
7,acquisition_pool,16,Q046
7,acquisition_pool,17,Q047
7,acquisition_pool,18,Q051
7,acquisition_pool,19,Q052
7,acquisition_pool,20,Q054
7,acquisition_pool,21,Q058
7,acquisition_pool,22,Q059
7,acquisition_pool,23,Q062
7,acquisition_pool,24,Q065
7,acquisition_pool,25,Q066
7,acquisition_pool,26,Q068
7,acquisition_pool,27,Q071
7,acquisition_pool,28,Q075
7,acquisition_pool,29,Q076
7,acquisition_pool,30,Q077
7,acquisition_pool,31,Q078
7,acquisition_pool,32,Q080
7,acquisition_pool,33,Q083
7,acquisition_pool,34,Q086
7,acquisition_pool,35,Q089
7,acquisition_pool,36,Q090
7,acquisition_pool,37,Q092
7,acquisition_pool,38,Q093
7,acquisition_pool,39,Q094
7,test,0,Q004
7,test,1,Q006
7,test,2,Q009
7,test,3,Q010
7,test,4,Q012
7,test,5,Q014
7,test,6,Q016
7,test,7,Q019
7,test,8,Q022
7,test,9,Q023
7,test,10,Q026
7,test,11,Q028
7,test,12,Q031
7,test,13,Q032
7,test,14,Q034
7,test,15,Q035
7,test,16,Q039
7,test,17,Q042
7,test,18,Q044
7,test,19,Q048
7,test,20,Q050
7,test,21,Q053
7,test,22,Q056
7,test,23,Q060
7,test,24,Q061
7,test,25,Q063
7,test,26,Q064
7,test,27,Q067
7,test,28,Q069
7,test,29,Q070
7,test,30,Q072
7,test,31,Q073
7,test,32,Q074
7,test,33,Q079
7,test,34,Q081
7,test,35,Q082
7,test,36,Q084
7,test,37,Q085
7,test,38,Q087
7,test,39,Q095
8,initial_train,0,Q002
8,initial_train,1,Q005
8,initial_train,2,Q013
8,initial_train,3,Q016
8,initial_train,4,Q017
8,initial_train,5,Q031
8,initial_train,6,Q034
8,initial_train,7,Q037
8,initial_train,8,Q043
8,initial_train,9,Q046
8,initial_train,10,Q052
8,initial_train,11,Q055
8,initial_train,12,Q064
8,initial_train,13,Q066
8,initial_train,14,Q074
8,acquisition_pool,0,Q001
8,acquisition_pool,1,Q004
8,acquisition_pool,2,Q006
8,acquisition_pool,3,Q007
8,acquisition_pool,4,Q008
8,acquisition_pool,5,Q014
8,acquisition_pool,6,Q015
8,acquisition_pool,7,Q020
8,acquisition_pool,8,Q022
8,acquisition_pool,9,Q026
8,acquisition_pool,10,Q027
8,acquisition_pool,11,Q029
8,acquisition_pool,12,Q035
8,acquisition_pool,13,Q036
8,acquisition_pool,14,Q047
8,acquisition_pool,15,Q049
8,acquisition_pool,16,Q050
8,acquisition_pool,17,Q054
8,acquisition_pool,18,Q057
8,acquisition_pool,19,Q058
8,acquisition_pool,20,Q061
8,acquisition_pool,21,Q062
8,acquisition_pool,22,Q063
8,acquisition_pool,23,Q065
8,acquisition_pool,24,Q067
8,acquisition_pool,25,Q070
8,acquisition_pool,26,Q072
8,acquisition_pool,27,Q073
8,acquisition_pool,28,Q076
8,acquisition_pool,29,Q079
8,acquisition_pool,30,Q080
8,acquisition_pool,31,Q081
8,acquisition_pool,32,Q082
8,acquisition_pool,33,Q084
8,acquisition_pool,34,Q085
8,acquisition_pool,35,Q086
8,acquisition_pool,36,Q087
8,acquisition_pool,37,Q090
8,acquisition_pool,38,Q094
8,acquisition_pool,39,Q095
8,test,0,Q003
8,test,1,Q009
8,test,2,Q010
8,test,3,Q011
8,test,4,Q012
8,test,5,Q018
8,test,6,Q019
8,test,7,Q021
8,test,8,Q023
8,test,9,Q024
8,test,10,Q025
8,test,11,Q028
8,test,12,Q030
8,test,13,Q032
8,test,14,Q033
8,test,15,Q038
8,test,16,Q039
8,test,17,Q040
8,test,18,Q041
8,test,19,Q042
8,test,20,Q044
8,test,21,Q045
8,test,22,Q048
8,test,23,Q051
8,test,24,Q053
8,test,25,Q056
8,test,26,Q059
8,test,27,Q060
8,test,28,Q068
8,test,29,Q069
8,test,30,Q071
8,test,31,Q075
8,test,32,Q077
8,test,33,Q078
8,test,34,Q083
8,test,35,Q088
8,test,36,Q089
8,test,37,Q091
8,test,38,Q092
8,test,39,Q093
9,initial_train,0,Q002
9,initial_train,1,Q004
9,initial_train,2,Q005
9,initial_train,3,Q012
9,initial_train,4,Q019
9,initial_train,5,Q028
9,initial_train,6,Q030
9,initial_train,7,Q035
9,initial_train,8,Q071
9,initial_train,9,Q074
9,initial_train,10,Q077
9,initial_train,11,Q081
9,initial_train,12,Q086
9,initial_train,13,Q091
9,initial_train,14,Q094
9,acquisition_pool,0,Q007
9,acquisition_pool,1,Q010
9,acquisition_pool,2,Q013
9,acquisition_pool,3,Q014
9,acquisition_pool,4,Q015
9,acquisition_pool,5,Q016
9,acquisition_pool,6,Q017
9,acquisition_pool,7,Q020
9,acquisition_pool,8,Q022
9,acquisition_pool,9,Q027
9,acquisition_pool,10,Q032
9,acquisition_pool,11,Q036
9,acquisition_pool,12,Q039
9,acquisition_pool,13,Q041
9,acquisition_pool,14,Q042
9,acquisition_pool,15,Q046
9,acquisition_pool,16,Q048
9,acquisition_pool,17,Q049
9,acquisition_pool,18,Q050
9,acquisition_pool,19,Q051
9,acquisition_pool,20,Q052
9,acquisition_pool,21,Q054
9,acquisition_pool,22,Q055
9,acquisition_pool,23,Q056
9,acquisition_pool,24,Q058
9,acquisition_pool,25,Q062
9,acquisition_pool,26,Q064
9,acquisition_pool,27,Q065
9,acquisition_pool,28,Q070
9,acquisition_pool,29,Q072
9,acquisition_pool,30,Q073
9,acquisition_pool,31,Q075
9,acquisition_pool,32,Q078
9,acquisition_pool,33,Q079
9,acquisition_pool,34,Q080
9,acquisition_pool,35,Q082
9,acquisition_pool,36,Q085
9,acquisition_pool,37,Q089
9,acquisition_pool,38,Q092
9,acquisition_pool,39,Q093
9,test,0,Q001
9,test,1,Q003
9,test,2,Q006
9,test,3,Q008
9,test,4,Q009
9,test,5,Q011
9,test,6,Q018
9,test,7,Q021
9,test,8,Q023
9,test,9,Q024
9,test,10,Q025
9,test,11,Q026
9,test,12,Q029
9,test,13,Q031
9,test,14,Q033
9,test,15,Q034
9,test,16,Q037
9,test,17,Q038
9,test,18,Q040
9,test,19,Q043
9,test,20,Q044
9,test,21,Q045
9,test,22,Q047
9,test,23,Q053
9,test,24,Q057
9,test,25,Q059
9,test,26,Q060
9,test,27,Q061
9,test,28,Q063
9,test,29,Q066
9,test,30,Q067
9,test,31,Q068
9,test,32,Q069
9,test,33,Q076
9,test,34,Q083
9,test,35,Q084
9,test,36,Q087
9,test,37,Q088
9,test,38,Q090
9,test,39,Q095
